Item_Code,Type,ForecastDate,Metric,Model_type,Forecast_Value
CFPO-102,Control & Reagent,2027-02-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-03-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-04-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-05-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-06-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-07-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-08-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-09-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-10-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-11-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2027-12-01,Quantity,ETS,0.3333690583363535
CFPO-102,Control & Reagent,2026-10-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2026-11-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2026-12-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-01-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-02-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-03-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-04-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-05-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-06-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-07-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-08-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-09-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-10-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-11-01,Revenue,ETS,55.23013472363126
CFPO-102,Control & Reagent,2027-12-01,Revenue,ETS,55.23013472363126
CFPO-206,Control & Reagent,2026-10-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2026-11-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2026-12-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-01-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-02-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-03-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-04-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-05-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-06-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-07-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-08-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-09-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-10-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-11-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2027-12-01,Quantity,ETS,5.191078382044209
CFPO-206,Control & Reagent,2026-10-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2026-11-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2026-12-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-01-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-02-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-03-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-04-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-05-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-06-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-07-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-08-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-09-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-10-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-11-01,Revenue,ETS,0
CFPO-206,Control & Reagent,2027-12-01,Revenue,ETS,0
CFPO-212,Control & Reagent,2026-10-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2026-11-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2026-12-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-01-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-02-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-03-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-04-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-05-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-06-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-07-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-08-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-09-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-10-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-11-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2027-12-01,Quantity,ETS,0.6492945572329292
CFPO-212,Control & Reagent,2026-10-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2026-11-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2026-12-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-01-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-02-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-03-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-04-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-05-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-06-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-07-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-08-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-09-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-10-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-11-01,Revenue,ETS,131.1841357361369
CFPO-212,Control & Reagent,2027-12-01,Revenue,ETS,131.1841357361369
CFPO-214,Control & Reagent,2026-10-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2026-11-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2026-12-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-01-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-02-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-03-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-04-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-05-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-06-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-07-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-08-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-09-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-10-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-11-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2027-12-01,Quantity,ETS,0.6190674521268137
CFPO-214,Control & Reagent,2026-10-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2026-11-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2026-12-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-01-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-02-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-03-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-04-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-05-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-06-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-07-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-08-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-09-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-10-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-11-01,Revenue,ETS,114.23598522718567
CFPO-214,Control & Reagent,2027-12-01,Revenue,ETS,114.23598522718567
CFPO-232,Control & Reagent,2026-10-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2026-11-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2026-12-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-01-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-02-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-03-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-04-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-05-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-06-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-07-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-08-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-09-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-10-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-11-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2027-12-01,Quantity,ETS,0.09528905888355142
CFPO-232,Control & Reagent,2026-10-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2026-11-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2026-12-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-01-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-02-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-03-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-04-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-05-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-06-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-07-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-08-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-09-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-10-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-11-01,Revenue,ETS,9.523763738700556
CFPO-232,Control & Reagent,2027-12-01,Revenue,ETS,9.523763738700556
CFPO-238,Control & Reagent,2026-10-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2026-11-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2026-12-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-01-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-02-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-03-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-04-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-05-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-06-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-07-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-08-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-09-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-10-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-11-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2027-12-01,Quantity,ETS,0.047615110577549614
CFPO-238,Control & Reagent,2026-10-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2026-11-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2026-12-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-01-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-02-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-03-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-04-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-05-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-06-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-07-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-08-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-09-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-10-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-11-01,Revenue,ETS,0
CFPO-238,Control & Reagent,2027-12-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2026-10-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2026-11-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2026-12-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-01-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-02-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-03-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-04-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-05-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-06-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-07-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-08-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-09-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-10-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-11-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2027-12-01,Quantity,ETS,0.047615110577549614
CFPO-239,Control & Reagent,2026-10-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2026-11-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2026-12-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-01-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-02-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-03-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-04-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-05-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-06-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-07-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-08-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-09-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-10-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-11-01,Revenue,ETS,0
CFPO-239,Control & Reagent,2027-12-01,Revenue,ETS,0
CFPO-243,Control & Reagent,2026-10-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2026-11-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2026-12-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-01-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-02-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-03-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-04-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-05-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-06-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-07-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-08-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-09-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-10-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-11-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2027-12-01,Quantity,ETS,0.047617929389374813
CFPO-243,Control & Reagent,2026-10-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2026-11-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2026-12-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-01-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-02-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-03-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-04-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-05-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-06-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-07-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-08-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-09-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-10-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-11-01,Revenue,ETS,19.048412596711785
CFPO-243,Control & Reagent,2027-12-01,Revenue,ETS,19.048412596711785
CFPO-245,Control & Reagent,2026-10-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2026-11-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2026-12-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-01-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-02-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-03-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-04-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-05-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-06-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-07-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-08-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-09-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-10-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-11-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2027-12-01,Quantity,ETS,0.14283294505295438
CFPO-245,Control & Reagent,2026-10-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2026-11-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2026-12-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-01-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-02-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-03-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-04-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-05-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-06-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-07-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-08-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-09-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-10-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-11-01,Revenue,ETS,19.048279190449673
CFPO-245,Control & Reagent,2027-12-01,Revenue,ETS,19.048279190449673
CFPO-294,Control & Reagent,2026-10-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2026-11-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2026-12-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-01-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-02-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-03-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-04-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-05-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-06-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-07-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-08-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-09-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-10-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-11-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2027-12-01,Quantity,ETS,0.0952549912005491
CFPO-294,Control & Reagent,2026-10-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2026-11-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2026-12-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-01-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-02-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-03-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-04-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-05-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-06-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-07-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-08-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-09-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-10-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-11-01,Revenue,ETS,14.287588993528514
CFPO-294,Control & Reagent,2027-12-01,Revenue,ETS,14.287588993528514
CFPO-299,Control & Reagent,2026-10-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2026-11-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2026-12-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-01-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-02-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-03-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-04-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-05-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-06-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-07-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-08-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-09-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-10-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-11-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2027-12-01,Quantity,ETS,0.9999999865099622
CFPO-299,Control & Reagent,2026-10-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2026-11-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2026-12-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-01-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-02-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-03-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-04-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-05-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-06-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-07-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-08-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-09-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-10-01,Revenue,ETS,200.09978653637506
CFPO-299,Control & Reagent,2027-11-01,Revenue,ETS,200.09978653637506
